node_id,source_id,target_id,timestamp,amount,feature_00,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11
2129111,2129111,751769,2025-05-22 17:27:00,5830.6,0.0,6.0,0.495,0.43,0.868687,0.2,0.312,0.003,0.297,0.951923,0.0,0.131313
751769,751769,1110344,2025-05-23 18:34:00,9667.1,0.0,4.0,1.725,1.65,0.956522,2.7,7.185,1.159,7.168,0.997634,8.0,0.043478
1110344,1110344,1032392,2025-05-24 19:41:00,4396.5,0.0,0.0,0.16,0.155,0.96875,-1.0,0.112,-1.0,0.111,0.991071,0.0,0.03125
1032392,1032392,2092146,2025-05-25 08:48:00,3976.0,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2092146,2092146,1700277,2025-05-26 09:55:00,1067.7,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1700277,1700277,931983,2025-05-27 10:02:00,3154.3,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
931983,931983,131797,2025-05-28 11:09:00,4468.4,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
131797,131797,3966932,2025-05-01 12:16:00,7782.1,0.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3966932,3966932,1728546,2025-05-02 13:23:00,1783.5,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1728546,1728546,2153149,2025-05-03 14:30:00,11757.2,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2153149,2153149,2750050,2025-05-04 15:37:00,10790.2,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2750050,2750050,769785,2025-05-05 16:44:00,11325.8,0.0,4.0,0.445,0.39,0.876405,0.2,1.055,0.011,1.04,0.985782,0.0,0.123596
769785,769785,2369913,2025-05-06 17:51:00,4347.2,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2369913,2369913,2568025,2025-05-07 18:58:00,8822.7,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2568025,2568025,1233428,2025-05-08 19:05:00,9839.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1233428,1233428,2462304,2025-05-09 08:12:00,3832.0,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2462304,2462304,2091879,2025-05-10 09:19:00,2675.1,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2091879,2091879,2061070,2025-05-11 10:26:00,104.5,0.0,8.0,0.17,0.14,0.823529,-1.0,0.406,-1.0,0.398,0.980296,0.0,0.176471
2061070,2061070,2466253,2025-05-12 11:33:00,6113.1,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2466253,2466253,3452602,2025-05-13 12:40:00,5292.1,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3452602,3452602,1762848,2025-05-14 13:47:00,6785.3,0.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1762848,1762848,3249234,2025-05-15 14:54:00,6697.4,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3249234,3249234,2615158,2025-05-16 15:01:00,10327.5,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2615158,2615158,1582768,2025-05-17 16:08:00,4248.2,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1582768,1582768,1900384,2025-05-18 17:15:00,407.1,1.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1900384,1900384,1929881,2025-05-19 18:22:00,11588.2,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1929881,1929881,649334,2025-05-20 19:29:00,729.0,0.0,4.0,0.055,0.055,1.0,0.2,0.04,0.003,0.04,1.0,0.0,-1.0
649334,649334,40029,2025-05-21 08:36:00,2707.0,1.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
40029,40029,3432010,2025-05-22 09:43:00,4280.4,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3432010,3432010,3997608,2025-05-23 10:50:00,2612.0,0.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3997608,3997608,2897832,2025-05-24 11:57:00,7326.5,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2897832,2897832,2582509,2025-05-25 12:04:00,6157.2,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2582509,2582509,1932642,2025-05-26 13:11:00,3464.0,0.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1932642,1932642,2972079,2025-05-27 14:18:00,10958.0,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2972079,2972079,539018,2025-05-28 15:25:00,4876.8,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
539018,539018,3968780,2025-05-01 16:32:00,2553.0,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3968780,3968780,2303483,2025-05-02 17:39:00,8674.3,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2303483,2303483,2265640,2025-05-03 18:46:00,3077.3,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2265640,2265640,439538,2025-05-04 19:53:00,7060.1,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
439538,439538,1102716,2025-05-05 08:00:00,6484.6,1.0,7.0,1.205,1.095,0.908714,0.8,0.665,0.033,0.639,0.960902,2.0,0.091286
1102716,1102716,1045137,2025-05-06 09:07:00,245.1,0.0,7.0,0.97,0.675,0.695876,0.2,1.476,0.003,1.387,0.939702,0.0,0.304124
1045137,1045137,2924088,2025-05-07 10:14:00,3204.7,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2924088,2924088,2462414,2025-05-08 11:21:00,7325.3,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2462414,2462414,133599,2025-05-09 12:28:00,3133.4,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
133599,133599,3356917,2025-05-10 13:35:00,2519.8,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3356917,3356917,2776504,2025-05-11 14:42:00,798.3,1.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2776504,2776504,2380412,2025-05-12 15:49:00,1272.1,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2380412,2380412,3713608,2025-05-13 16:56:00,11733.6,1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3713608,3713608,3551819,2025-05-14 17:03:00,560.7,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3551819,3551819,3283083,2025-05-15 18:10:00,1943.3,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3283083,3283083,2732073,2025-05-16 19:17:00,3622.0,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2732073,2732073,740611,2025-05-17 08:24:00,4886.9,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
740611,740611,53404,2025-05-18 09:31:00,4479.4,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
53404,53404,1283491,2025-05-19 10:38:00,5815.4,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1283491,1283491,617357,2025-05-20 11:45:00,9139.2,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
617357,617357,1651113,2025-05-21 12:52:00,4445.3,0.0,1.0,2.255,2.165,0.960089,1.5,1.127,0.021,1.107,0.982254,6.0,0.039911
1651113,1651113,2350312,2025-05-22 13:59:00,1344.4,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2350312,2350312,2164508,2025-05-23 14:06:00,8382.6,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2164508,2164508,3342728,2025-05-24 15:13:00,4909.7,1.0,6.0,0.795,0.74,0.930818,0.3,0.81,0.003,0.795,0.981481,0.0,0.069182
3342728,3342728,1554138,2025-05-25 16:20:00,8325.6,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1554138,1554138,1090121,2025-05-26 17:27:00,2544.5,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1090121,1090121,3973304,2025-05-27 18:34:00,1683.5,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3973304,3973304,2598525,2025-05-28 19:41:00,1462.5,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2598525,2598525,3724873,2025-05-01 08:48:00,2782.1,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3724873,3724873,247652,2025-05-02 09:55:00,6271.6,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
247652,247652,116602,2025-05-03 10:02:00,4555.8,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
116602,116602,3773891,2025-05-04 11:09:00,11672.7,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3773891,3773891,1587186,2025-05-05 12:16:00,7643.9,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1587186,1587186,2555307,2025-05-06 13:23:00,4837.3,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2555307,2555307,460069,2025-05-07 14:30:00,10886.9,0.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
460069,460069,3792277,2025-05-08 15:37:00,10508.2,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3792277,3792277,522566,2025-05-09 16:44:00,3679.7,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
522566,522566,1121839,2025-05-10 17:51:00,1750.9,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1121839,1121839,3322269,2025-05-11 18:58:00,11062.9,0.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3322269,3322269,505863,2025-05-12 19:05:00,4655.8,1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
505863,505863,3969958,2025-05-13 08:12:00,11955.5,0.0,7.0,0.405,0.39,0.962963,0.2,0.783,0.024,0.777,0.992337,1.0,0.037037
3969958,3969958,1688779,2025-05-14 09:19:00,1108.9,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1688779,1688779,3293753,2025-05-15 10:26:00,8748.5,1.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3293753,3293753,2632318,2025-05-16 11:33:00,7154.2,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2632318,2632318,4014694,2025-05-17 12:40:00,7846.6,1.0,0.0,0.58,0.475,0.818965,0.4,0.872,0.039,0.843,0.966743,0.0,0.181034
4014694,4014694,3814615,2025-05-18 13:47:00,10639.7,0.0,8.0,0.575,0.475,0.826087,0.4,0.641,0.044,0.615,0.959438,2.0,0.173913
3814615,3814615,3722589,2025-05-19 14:54:00,2349.3,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3722589,3722589,114834,2025-05-20 15:01:00,9855.0,0.0,8.0,0.555,0.475,0.855856,0.4,0.479,0.034,0.462,0.964509,0.0,0.144144
114834,114834,1155407,2025-05-21 16:08:00,5163.4,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1155407,1155407,2978281,2025-05-22 17:15:00,3285.4,1.0,6.0,0.14,0.095,0.678571,0.1,0.061,0.001,0.052,0.852459,0.0,0.321429
2978281,2978281,1798166,2025-05-23 18:22:00,3921.1,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1798166,1798166,2464615,2025-05-24 19:29:00,5497.5,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2464615,2464615,3669299,2025-05-25 08:36:00,11360.7,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3669299,3669299,2187560,2025-05-26 09:43:00,4693.4,1.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2187560,2187560,723578,2025-05-27 10:50:00,6261.0,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
723578,723578,3661793,2025-05-28 11:57:00,1529.5,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3661793,3661793,1370819,2025-05-01 12:04:00,926.9,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1370819,1370819,948647,2025-05-02 13:11:00,8325.0,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
948647,948647,2448418,2025-05-03 14:18:00,6290.5,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2448418,2448418,182529,2025-05-04 15:25:00,11445.1,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
182529,182529,3330197,2025-05-05 16:32:00,3657.7,1.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3330197,3330197,2299804,2025-05-06 17:39:00,10031.2,1.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2299804,2299804,1675481,2025-05-07 18:46:00,1579.0,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1675481,1675481,1746097,2025-05-08 19:53:00,7585.8,0.0,8.0,0.45,0.365,0.811111,0.2,0.372,0.004,0.354,0.951613,1.0,0.188889
1746097,1746097,93219,2025-05-09 08:00:00,4866.9,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
93219,93219,1541245,2025-05-10 09:07:00,9220.2,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1541245,1541245,1399430,2025-05-11 10:14:00,2918.3,0.0,0.0,0.145,0.135,0.931035,-1.0,0.893,-1.0,0.887,0.993281,0.0,0.068966
1399430,1399430,757909,2025-05-12 11:21:00,6204.7,0.0,1.0,0.55,0.505,0.918182,0.6,0.665,0.026,0.652,0.980451,1.0,0.081818
757909,757909,2735547,2025-05-13 12:28:00,8578.9,1.0,7.0,0.325,0.255,0.784615,0.3,0.251,0.007,0.232,0.924303,1.0,0.215385
2735547,2735547,1734630,2025-05-14 13:35:00,5841.4,1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1734630,1734630,368855,2025-05-15 14:42:00,10450.4,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
368855,368855,3046089,2025-05-16 15:49:00,9084.8,1.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3046089,3046089,3945506,2025-05-17 16:56:00,2852.5,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3945506,3945506,1941154,2025-05-18 17:03:00,6697.3,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1941154,1941154,1517664,2025-05-19 18:10:00,6596.8,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1517664,1517664,625144,2025-05-20 19:17:00,11685.7,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
625144,625144,508902,2025-05-21 08:24:00,9363.6,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
508902,508902,3217933,2025-05-22 09:31:00,11270.1,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3217933,3217933,3375433,2025-05-23 10:38:00,2686.7,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3375433,3375433,3763963,2025-05-24 11:45:00,9438.6,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3763963,3763963,978412,2025-05-25 12:52:00,7001.5,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
978412,978412,1372037,2025-05-26 13:59:00,8464.7,0.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1372037,1372037,1495463,2025-05-27 14:06:00,879.1,1.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1495463,1495463,920876,2025-05-28 15:13:00,1557.2,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
920876,920876,1204595,2025-05-01 16:20:00,11587.2,1.0,4.0,0.19,0.17,0.894737,0.1,0.419,0.238,0.409,0.976134,0.0,0.105263
1204595,1204595,1852618,2025-05-02 17:27:00,5349.4,0.0,3.0,0.85,0.74,0.870588,0.5,0.833,0.016,0.811,0.973589,1.0,0.129412
1852618,1852618,378645,2025-05-03 18:34:00,3036.4,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
378645,378645,1819479,2025-05-04 19:41:00,9338.2,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1819479,1819479,2937813,2025-05-05 08:48:00,425.9,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2937813,2937813,3152998,2025-05-06 09:55:00,10263.6,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3152998,3152998,873859,2025-05-07 10:02:00,2450.0,1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
873859,873859,818426,2025-05-08 11:09:00,5637.6,0.0,3.0,0.31,0.31,1.0,0.9,0.239,0.05,0.239,1.0,1.0,-1.0
818426,818426,2725931,2025-05-09 12:16:00,4537.4,0.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2725931,2725931,2701853,2025-05-10 13:23:00,6307.8,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2701853,2701853,1516717,2025-05-11 14:30:00,1221.1,1.0,0.0,0.32,0.27,0.84375,-1.0,0.738,-1.0,0.723,0.979675,0.0,0.15625
1516717,1516717,2432889,2025-05-12 15:37:00,8219.8,1.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2432889,2432889,1211454,2025-05-13 16:44:00,2058.1,0.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1211454,1211454,3753198,2025-05-14 17:51:00,6750.5,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3753198,3753198,3538537,2025-05-15 18:58:00,3205.2,1.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3538537,3538537,3843360,2025-05-16 19:05:00,961.4,0.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3843360,3843360,3208047,2025-05-17 08:12:00,808.4,1.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3208047,3208047,1075122,2025-05-18 09:19:00,2152.2,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1075122,1075122,3621310,2025-05-19 10:26:00,6331.6,0.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3621310,3621310,3974523,2025-05-20 11:33:00,7229.1,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3974523,3974523,4023677,2025-05-21 12:40:00,6119.1,0.0,4.0,0.41,0.4,0.97561,1.2,0.593,0.102,0.589,0.993255,2.0,0.02439
4023677,4023677,1842039,2025-05-22 13:47:00,7990.8,1.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
