node_id,source_id,target_id,timestamp,amount,feature_00,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11
2509064,2509064,818189,2025-05-25 12:04:00,7715.6,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
818189,818189,3367888,2025-05-26 13:11:00,3480.0,1.0,5.0,0.23,0.135,0.586957,-1.0,0.085,-1.0,0.064,0.752941,0.0,0.413043
3367888,3367888,963199,2025-05-27 14:18:00,5368.2,1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
963199,963199,1014001,2025-05-28 15:25:00,12020.8,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1014001,1014001,2999764,2025-05-01 16:32:00,7990.1,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2999764,2999764,4022267,2025-05-02 17:39:00,11315.1,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
4022267,4022267,3446438,2025-05-03 18:46:00,2578.1,1.0,4.0,0.65,0.6,0.923077,1.4,1.851,0.111,1.84,0.994057,1.0,0.076923
3446438,3446438,580318,2025-05-04 19:53:00,8012.7,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
580318,580318,3968776,2025-05-05 08:00:00,11370.6,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3968776,3968776,958179,2025-05-06 09:07:00,8667.1,0.0,8.0,0.055,0.05,0.909091,0.2,0.046,0.013,0.045,0.978261,1.0,0.090909
958179,958179,194561,2025-05-07 10:14:00,5460.1,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
194561,194561,1381661,2025-05-08 11:21:00,12075.4,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1381661,1381661,2114074,2025-05-09 12:28:00,347.3,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2114074,2114074,1774273,2025-05-10 13:35:00,10277.3,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1774273,1774273,2802258,2025-05-11 14:42:00,1015.5,0.0,5.0,0.305,0.295,0.967213,0.4,0.589,0.021,0.587,0.996604,1.0,0.032787
2802258,2802258,3169378,2025-05-12 15:49:00,561.9,1.0,3.0,0.53,0.48,0.90566,0.4,1.167,0.007,1.156,0.990574,0.0,0.09434
3169378,3169378,376722,2025-05-13 16:56:00,2907.8,0.0,8.0,0.03,0.025,0.833333,-1.0,0.018,-1.0,0.017,0.944444,0.0,0.166667
376722,376722,3623991,2025-05-14 17:03:00,2082.5,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3623991,3623991,2192063,2025-05-15 18:10:00,4979.7,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2192063,2192063,3241236,2025-05-16 19:17:00,10848.0,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3241236,3241236,1198988,2025-05-17 08:24:00,4790.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1198988,1198988,1976072,2025-05-18 09:31:00,8474.3,0.0,5.0,0.835,0.725,0.868263,0.6,1.449,0.093,1.423,0.982057,2.0,0.131737
1976072,1976072,1124952,2025-05-19 10:38:00,3687.0,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1124952,1124952,787096,2025-05-20 11:45:00,10544.9,0.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
787096,787096,2544758,2025-05-21 12:52:00,8479.6,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2544758,2544758,3263647,2025-05-22 13:59:00,7830.9,1.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3263647,3263647,3914477,2025-05-23 14:06:00,3722.1,0.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3914477,3914477,1526173,2025-05-24 15:13:00,11795.0,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1526173,1526173,3064616,2025-05-25 16:20:00,7072.1,0.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3064616,3064616,1111069,2025-05-26 17:27:00,11313.1,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1111069,1111069,2773398,2025-05-27 18:34:00,7191.1,0.0,2.0,0.39,0.265,0.679487,0.1,0.55,0.003,0.524,0.952727,0.0,0.320513
2773398,2773398,3166229,2025-05-28 19:41:00,1810.3,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3166229,3166229,3205100,2025-05-01 08:48:00,3286.9,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3205100,3205100,1567786,2025-05-02 09:55:00,3111.5,0.0,6.0,0.14,0.13,0.928571,0.3,0.11,0.011,0.106,0.963636,1.0,0.071429
1567786,1567786,1950079,2025-05-03 10:02:00,5051.6,0.0,3.0,0.75,0.705,0.94,1.3,3.001,0.098,2.988,0.995668,3.0,0.06
1950079,1950079,686652,2025-05-04 11:09:00,3537.6,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
686652,686652,175905,2025-05-05 12:16:00,8859.6,1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
175905,175905,943420,2025-05-06 13:23:00,3097.6,0.0,5.0,0.88,0.795,0.903409,1.0,1.872,0.288,1.854,0.990385,0.0,0.096591
943420,943420,2726164,2025-05-07 14:30:00,10905.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2726164,2726164,3049381,2025-05-08 15:37:00,7059.7,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3049381,3049381,963681,2025-05-09 16:44:00,2964.5,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
963681,963681,1859653,2025-05-10 17:51:00,1876.4,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1859653,1859653,1624582,2025-05-11 18:58:00,4974.7,0.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1624582,1624582,784376,2025-05-12 19:05:00,11213.9,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
784376,784376,610459,2025-05-13 08:12:00,10453.6,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
610459,610459,2664168,2025-05-14 09:19:00,2962.6,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2664168,2664168,1034458,2025-05-15 10:26:00,5687.8,1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1034458,1034458,1838556,2025-05-16 11:33:00,11762.7,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1838556,1838556,2981444,2025-05-17 12:40:00,10927.2,0.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2981444,2981444,572648,2025-05-18 13:47:00,3614.7,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
572648,572648,785956,2025-05-19 14:54:00,7071.4,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
785956,785956,735579,2025-05-20 15:01:00,4312.9,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
735579,735579,604616,2025-05-21 16:08:00,9919.9,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
604616,604616,3910906,2025-05-22 17:15:00,5358.7,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3910906,3910906,3948534,2025-05-23 18:22:00,10633.6,0.0,6.0,0.425,0.335,0.788235,0.5,0.524,0.187,0.506,0.965649,2.0,0.211765
3948534,3948534,2945218,2025-05-24 19:29:00,5859.1,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2945218,2945218,414871,2025-05-25 08:36:00,1591.8,1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
414871,414871,2974902,2025-05-26 09:43:00,11309.8,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2974902,2974902,3035437,2025-05-27 10:50:00,3426.4,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3035437,3035437,724931,2025-05-28 11:57:00,11407.8,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
724931,724931,1744128,2025-05-01 12:04:00,6537.5,0.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1744128,1744128,2042793,2025-05-02 13:11:00,9568.3,1.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2042793,2042793,3983713,2025-05-03 14:18:00,10630.7,0.0,3.0,1.68,1.445,0.860119,1.4,2.651,0.249,2.595,0.978876,4.0,0.139881
3983713,3983713,1900330,2025-05-04 15:25:00,4036.6,0.0,5.0,1.43,1.115,0.77972,1.8,1.896,0.06,1.823,0.961498,5.0,0.22028
1900330,1900330,1280272,2025-05-05 16:32:00,11521.4,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1280272,1280272,1652903,2025-05-06 17:39:00,9308.7,1.0,0.0,0.095,0.095,1.0,-1.0,0.052,-1.0,0.052,1.0,0.0,-1.0
1652903,1652903,981295,2025-05-07 18:46:00,8045.3,1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
981295,981295,1413573,2025-05-08 19:53:00,7097.6,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1413573,1413573,2544452,2025-05-09 08:00:00,10528.1,1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2544452,2544452,3506579,2025-05-10 09:07:00,6782.3,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3506579,3506579,508230,2025-05-11 10:14:00,2654.1,0.0,4.0,0.25,0.21,0.84,0.5,0.29,0.108,0.282,0.972414,1.0,0.16
508230,508230,1942107,2025-05-12 11:21:00,8764.7,0.0,4.0,0.4,0.345,0.8625,0.1,0.667,0.004,0.653,0.979011,0.0,0.1375
1942107,1942107,775920,2025-05-13 12:28:00,10111.5,1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
775920,775920,311809,2025-05-14 13:35:00,3221.5,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
311809,311809,1794741,2025-05-15 14:42:00,2012.7,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1794741,1794741,2755428,2025-05-16 15:49:00,4863.0,1.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2755428,2755428,3659094,2025-05-17 16:56:00,7406.8,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3659094,3659094,3262484,2025-05-18 17:03:00,2972.9,0.0,2.0,0.745,0.63,0.845638,1.5,1.583,0.175,1.557,0.983575,5.0,0.154362
3262484,3262484,416681,2025-05-19 18:10:00,11517.8,1.0,4.0,0.895,0.72,0.804469,0.4,1.225,0.032,1.175,0.959184,0.0,0.195531
416681,416681,913110,2025-05-20 19:17:00,6048.6,1.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
913110,913110,2102956,2025-05-21 08:24:00,6837.8,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2102956,2102956,3260459,2025-05-22 09:31:00,5269.9,1.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3260459,3260459,3774571,2025-05-23 10:38:00,4032.9,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3774571,3774571,3553036,2025-05-24 11:45:00,10249.2,1.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3553036,3553036,2600235,2025-05-25 12:52:00,6571.6,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2600235,2600235,3911194,2025-05-26 13:59:00,9209.8,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3911194,3911194,3724002,2025-05-27 14:06:00,11760.0,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3724002,3724002,1230195,2025-05-28 15:13:00,3151.5,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1230195,1230195,2665076,2025-05-01 16:20:00,4067.5,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2665076,2665076,1831156,2025-05-02 17:27:00,9129.1,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1831156,1831156,1569366,2025-05-03 18:34:00,7627.0,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1569366,1569366,1481444,2025-05-04 19:41:00,11005.9,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1481444,1481444,2637218,2025-05-05 08:48:00,9696.4,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2637218,2637218,739847,2025-05-06 09:55:00,2062.1,0.0,4.0,0.515,0.45,0.873786,0.8,1.052,0.13,1.039,0.987643,2.0,0.126214
739847,739847,3279602,2025-05-07 10:02:00,1791.3,0.0,5.0,0.1,0.085,0.85,0.2,0.079,0.01,0.074,0.936709,0.0,0.15
3279602,3279602,2503450,2025-05-08 11:09:00,2886.7,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2503450,2503450,1876881,2025-05-09 12:16:00,11126.2,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1876881,1876881,3290615,2025-05-10 13:23:00,8822.8,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3290615,3290615,1793718,2025-05-11 14:30:00,7640.5,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
1793718,1793718,565368,2025-05-12 15:37:00,1123.5,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
565368,565368,2792347,2025-05-13 16:44:00,4230.4,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2792347,2792347,4023138,2025-05-14 17:51:00,12054.6,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
4023138,4023138,456755,2025-05-15 18:58:00,5983.2,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
456755,456755,967832,2025-05-16 19:05:00,10368.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
967832,967832,2933307,2025-05-17 08:12:00,5354.8,0.0,3.0,0.77,0.585,0.75974,0.7,1.16,0.055,1.123,0.968103,2.0,0.24026
2933307,2933307,3250497,2025-05-18 09:19:00,5614.2,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3250497,3250497,2783813,2025-05-19 10:26:00,3219.1,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2783813,2783813,837972,2025-05-20 11:33:00,4490.2,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
837972,837972,2358528,2025-05-21 12:40:00,4880.4,1.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
2358528,2358528,3700986,2025-05-22 13:47:00,2939.5,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
3700986,3700986,905789,2025-05-23 14:54:00,2036.0,0.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
